STAT_ID,BAN,TAMBON,DISTRICT,PROVINCE,UTM_E,UTM_N,YEAR,DATE,VALUE
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,11/10/2021,1.8
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,12/10/2021,12.6
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,13/10/2021,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,14/10/2021,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,15/10/2021,1.6
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,16/10/2021,37.4
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,17/10/2021,0.2
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,18/10/2021,1.8
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,19/10/2021,9.8
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,20/10/2021,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,21/10/2021,0.2
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,22/10/2021,41.6
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,23/10/2021,29.4
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,24/10/2021,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,25/10/2021,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,26/10/2021,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,27/10/2021,0
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,28/10/2021,13.6
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,29/10/2021,2
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,30/10/2021,8.6
UTD-0205,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,31/10/2021,13.8
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,1/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,2/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,3/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,4/10/2021,1.6
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,5/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,6/10/2021,5.8
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,7/10/2021,0.2
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,8/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,9/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,10/10/2021,15.2
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,11/10/2021,1.6
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,12/10/2021,28.6
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,13/10/2021,4.2
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,14/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,15/10/2021,1.2
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,16/10/2021,54.2
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,17/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,18/10/2021,2.6
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,19/10/2021,15
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,20/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,21/10/2021,6.2
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,22/10/2021,30.6
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,23/10/2021,9.4
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,24/10/2021,0.2
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,25/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,26/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,27/10/2021,0
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,28/10/2021,13.8
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,29/10/2021,1.4
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,30/10/2021,21.8
UTD-0305,ห้วยใต้,แม่พูล,ลับแล,อุตรดิตถ์,609675,1959389,2556,31/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,1/10/2021,0.6
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,2/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,3/10/2021,1.4
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,4/10/2021,5
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,5/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,6/10/2021,11.4
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,7/10/2021,16.6
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,8/10/2021,17.6
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,9/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,10/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,11/10/2021,0.6
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,12/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,13/10/2021,1.2
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,14/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,15/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,16/10/2021,1.6
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,17/10/2021,5.4
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,18/10/2021,2.2
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,19/10/2021,24.2
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,20/10/2021,1.6
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,21/10/2021,1.4
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,22/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,23/10/2021,8.4
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,24/10/2021,48
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,25/10/2021,41.6
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,26/10/2021,0.2
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,27/10/2021,26.8
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,28/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,29/10/2021,0
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,30/10/2021,1.4
KCL-0105,นาเหรน,คลองเฉลิม,ศรีนครินทร์,พัทลุง,605148,815840,2558,31/10/2021,3.6
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,1/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,2/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,3/10/2021,1.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,4/10/2021,1.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,5/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,6/10/2021,0.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,7/10/2021,13
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,8/10/2021,8.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,9/10/2021,4.8
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,10/10/2021,4.8
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,11/10/2021,3.6
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,12/10/2021,4.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,13/10/2021,6
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,14/10/2021,2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,15/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,16/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,17/10/2021,0.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,18/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,19/10/2021,3.6
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,20/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,21/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,22/10/2021,3.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,23/10/2021,0
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,24/10/2021,6.4
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,25/10/2021,0.8
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,26/10/2021,7.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,27/10/2021,3.6
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,28/10/2021,0.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,29/10/2021,0.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,30/10/2021,2.2
KPN-0105,เทพพนม ,เขาพนม,เขาพนม,กระบี่,496348,913137,2558,31/10/2021,0
NAK-0205,บางสร้าน,หน้าเขา,เขาพนม,กระบี่,497989,920646,2558,1/10/2021,0
NAK-0205,บางสร้าน,หน้าเขา,เขาพนม,กระบี่,497989,920646,2558,2/10/2021,5
NAK-0205,บางสร้าน,หน้าเขา,เขาพนม,กระบี่,497989,920646,2558,3/10/2021,1.8
NAK-0205,บางสร้าน,หน้าเขา,เขาพนม,กระบี่,497989,920646,2558,4/10/2021,0.2
NAK-0205,บางสร้าน,หน้าเขา,เขาพนม,กระบี่,497989,920646,2558,5/10/2021,0
